50	211	PC	1234.29082013834
50	213	PC	182.546387532252
50	217	PC	35.9612303419409
50	219	PC	15.9063539181953
50	220	PC	18.1263309001234
50	221	PC	19.0305129411933
50	226	PC	67.9750774007364
50	231	PC	22.3197015241442
50	233	PC	86.3416560220991
50	235	PC	503.319736553514
50	237	PC	8.39477468961351
50	301	PC	20515.9558897437
50	544	PC	12.2379200089438
50	602	PC	26.8649540843297
50	604	PC	1.15336803369992
50	605	PC	2.44493434070185
50	706	PC	19.1828034834832
50	806	PC	1.41424766243519
50	834	PC	.792118045064843
50	904	PC	.857477792393873
50	906	PC	9.23851043106091
50	1003	PC	2.38551496204464
50	1021	PC	116.802073508784
50	1034	PC	.874038803404077
50	1102	PC	4.04533287683862
50	1106	PC	24.8636312312735
50	1111	PC	14.3403474169708
50	1124	PC	117.722575882323
50	1173	PC	30.439009694923
50	1246	PC	9.95188604634226
50	1271	PC	1.13764010035865
50	1432	PC	117.386606105571
50	1528	PC	743.679174210223
50	1677	PC	2.53460215896161
50	1702	PC	.83137918081718
50	1703	PC	2.0551496183079
50	1804	PC	1.5531332048049
50	1805	PC	2.19137929276538
50	1820	PC	2.68860324268846
50	1824	PC	3.49165087305813
50	1833	PC	2.58208477178926
50	1901	PC	3.33546608394894
50	1971	PC	1.99077338036993
51	301	PC	65.5584794028839
51	806	PC	1.30338958843913
51	1805	PC	4.20688393842898
52	105	PC	28.8306644149063
52	219	PC	.701443229206676
52	231	PC	17.3617710563415
52	301	PC	61.3938691670201
52	602	PC	13.9517258078831
52	1037	PC	19.2026758692359
52	1173	PC	1.45010308819231
52	1416	PC	9.0161215855048
52	1557	PC	413.201533691763
52	1971	PC	2.34259108983185
52	2004	PC	110.124044500642
52	2015	PC	.867794758681564
54	624	PC	1.39458335942869
54	722	PC	134.099785430094
54	1416	PC	1.6679874872929
55	217	PC	7.80353552525005
55	220	PC	34.8239696813136
55	301	PC	11.5868241073029
55	709	PC	6.01292357220068
56	213	PC	24.9814953231653
56	217	PC	.641092766052964
56	231	PC	55.2477834695567
56	235	PC	1.19107986430299
56	301	PC	26.2767326393969
56	626	PC	30.6147796802187
56	713	PC	148.444106319704
56	1124	PC	5.61043566453509
56	1674	PC	1.43623787123096
57	1271	PC	88.7803338541969
58	101	PC	13.4377626316425
58	104	PC	138.12955420128
58	105	PC	68.4436080847292
58	106	PC	1342.53165796318
58	124	PC	80.9032275908317
