,path,product,time_period,weight,scenario
1650,"[('Tromsø', 'Kontinentalsokkelen', 'Sea', 1)]",Timber,2040,0.11186845894368609,AVG2
1651,"[('Tromsø', 'Kontinentalsokkelen', 'Sea', 1)]",Wet bulk,2040,0.5813861769385349,AVG2
1652,"[('Tromsø', 'Kontinentalsokkelen', 'Sea', 1)]",Dry bulk,2050,0.09188969759010449,AVG2
1653,"[('Tromsø', 'Kontinentalsokkelen', 'Sea', 1)]",Fish,2050,0.0148268264808172,AVG2
1654,"[('Tromsø', 'Kontinentalsokkelen', 'Sea', 1)]",General cargo,2050,1.327952642229895,AVG2
1655,"[('Tromsø', 'Kontinentalsokkelen', 'Sea', 1)]",Industrial goods,2050,0.01789067137809232,AVG2
1656,"[('Tromsø', 'Kontinentalsokkelen', 'Sea', 1)]",Timber,2050,0.1253224141780054,AVG2
1657,"[('Tromsø', 'Kontinentalsokkelen', 'Sea', 1)]",Wet bulk,2050,0.2930543007470046,AVG2
1658,"[('Kontinentalsokkelen', 'Tromsø', 'Sea', 1)]",Wet bulk,2020,2.886098841220932,AVG2
1659,"[('Kontinentalsokkelen', 'Tromsø', 'Sea', 1)]",Wet bulk,2025,2.557842783135557,AVG2
1660,"[('Kontinentalsokkelen', 'Tromsø', 'Sea', 1)]",General cargo,2030,0.09648124111784008,AVG2
1661,"[('Kontinentalsokkelen', 'Tromsø', 'Sea', 1)]",Wet bulk,2030,2.267585588220382,AVG2
1662,"[('Kontinentalsokkelen', 'Tromsø', 'Sea', 1)]",General cargo,2040,0.06425818103514065,AVG2
1663,"[('Kontinentalsokkelen', 'Tromsø', 'Sea', 1)]",Wet bulk,2040,1.186765269024634,AVG2
1664,"[('Kontinentalsokkelen', 'Tromsø', 'Sea', 1)]",General cargo,2050,0.044025190195457364,AVG2
1665,"[('Kontinentalsokkelen', 'Tromsø', 'Sea', 1)]",Wet bulk,2050,0.866402011003591,AVG2
1666,"[('Bergen', 'Stavanger', 'Road', 1)]",Dry bulk,2020,14.977606591912217,AVG2
1667,"[('Bergen', 'Stavanger', 'Road', 1)]",Fish,2020,0.813896435284787,AVG2
1668,"[('Bergen', 'Stavanger', 'Road', 1)]",General cargo,2020,27.27292506810486,AVG2
1669,"[('Bergen', 'Stavanger', 'Road', 1)]",Industrial goods,2020,17.819533423900825,AVG2
1670,"[('Bergen', 'Stavanger', 'Road', 1)]",Other thermo,2020,1.7943943851240667,AVG2
1671,"[('Bergen', 'Stavanger', 'Road', 1)]",Timber,2020,0.6060983776213741,AVG2
1672,"[('Bergen', 'Stavanger', 'Road', 1)]",Wet bulk,2020,98.27387666918509,AVG2
1673,"[('Bergen', 'Stavanger', 'Road', 1)]",Dry bulk,2025,16.41979140715485,AVG2
1674,"[('Bergen', 'Stavanger', 'Road', 1)]",Fish,2025,0.9528456878243072,AVG2
1675,"[('Bergen', 'Stavanger', 'Road', 1)]",General cargo,2025,31.31337121691637,AVG2
1676,"[('Bergen', 'Stavanger', 'Road', 1)]",Industrial goods,2025,19.848954779623128,AVG2
1677,"[('Bergen', 'Stavanger', 'Road', 1)]",Other thermo,2025,1.9384109000162941,AVG2
1678,"[('Bergen', 'Stavanger', 'Road', 1)]",Timber,2025,0.5893830238600767,AVG2
1679,"[('Bergen', 'Stavanger', 'Road', 1)]",Wet bulk,2025,89.9776490425083,AVG2
1680,"[('Bergen', 'Stavanger', 'Road', 1)]",Dry bulk,2030,18.055397116211065,AVG2
1681,"[('Bergen', 'Stavanger', 'Road', 1)]",Fish,2030,1.1165518374980687,AVG2
1682,"[('Bergen', 'Stavanger', 'Road', 1)]",General cargo,2030,36.00931166789603,AVG2
1683,"[('Bergen', 'Stavanger', 'Road', 1)]",Industrial goods,2030,22.137617849366617,AVG2
1684,"[('Bergen', 'Stavanger', 'Road', 1)]",Other thermo,2030,2.0976001896058114,AVG2
1685,"[('Bergen', 'Stavanger', 'Road', 1)]",Timber,2030,0.5731286791507019,AVG2
1686,"[('Bergen', 'Stavanger', 'Road', 1)]",Wet bulk,2030,82.52295498245648,AVG2
1687,"[('Bergen', 'Stavanger', 'Road', 1)]",General cargo,2040,23.99295388320184,AVG2
1688,"[('Bergen', 'Stavanger', 'Road', 1)]",Other thermo,2040,2.2095094875646786,AVG2
1689,"[('Bergen', 'Stavanger', 'Road', 1)]",Fish,2050,1.648102908915167,AVG2
1690,"[('Bergen', 'Stavanger', 'Road', 1)]",General cargo,2050,30.734160072985535,AVG2
1691,"[('Stavanger', 'Bergen', 'Road', 1)]",Dry bulk,2020,58.46386611822248,AVG2
1692,"[('Stavanger', 'Bergen', 'Road', 1)]",Fish,2020,5.280989896754323,AVG2
1693,"[('Stavanger', 'Bergen', 'Road', 1)]",General cargo,2020,34.4406562923718,AVG2
1694,"[('Stavanger', 'Bergen', 'Road', 1)]",Industrial goods,2020,30.902763367620384,AVG2
1695,"[('Stavanger', 'Bergen', 'Road', 1)]",Other thermo,2020,6.538538820740761,AVG2
1696,"[('Stavanger', 'Bergen', 'Road', 1)]",Timber,2020,0.29534867022223205,AVG2
1697,"[('Stavanger', 'Bergen', 'Road', 1)]",Wet bulk,2020,29.134037631407462,AVG2
1698,"[('Stavanger', 'Bergen', 'Road', 1)]",Dry bulk,2025,66.85706147011199,AVG2
1699,"[('Stavanger', 'Bergen', 'Road', 1)]",Fish,2025,5.822282806752202,AVG2
1700,"[('Stavanger', 'Bergen', 'Road', 1)]",General cargo,2025,41.143796547165664,AVG2
1701,"[('Stavanger', 'Bergen', 'Road', 1)]",Industrial goods,2025,35.09965315857271,AVG2
1702,"[('Stavanger', 'Bergen', 'Road', 1)]",Other thermo,2025,7.748459654791417,AVG2
1703,"[('Stavanger', 'Bergen', 'Road', 1)]",Timber,2025,0.298361458488318,AVG2
1704,"[('Stavanger', 'Bergen', 'Road', 1)]",Wet bulk,2025,28.827037466835474,AVG2
1705,"[('Stavanger', 'Bergen', 'Road', 1)]",Dry bulk,2030,76.6562619710107,AVG2
1706,"[('Stavanger', 'Bergen', 'Road', 1)]",Fish,2030,6.435845116322107,AVG2
1707,"[('Stavanger', 'Bergen', 'Road', 1)]",General cargo,2030,49.2308332355614,AVG2
1708,"[('Stavanger', 'Bergen', 'Road', 1)]",Industrial goods,2030,39.903031465615875,AVG2
1709,"[('Stavanger', 'Bergen', 'Road', 1)]",Other thermo,2030,9.200915209819312,AVG2
1710,"[('Stavanger', 'Bergen', 'Road', 1)]",Timber,2030,0.30140497955956297,AVG2
1711,"[('Stavanger', 'Bergen', 'Road', 1)]",Wet bulk,2030,28.612535339114547,AVG2
1712,"[('Stavanger', 'Bergen', 'Road', 1)]",Fish,2040,7.179161232956281,AVG2
1713,"[('Stavanger', 'Bergen', 'Road', 1)]",General cargo,2050,19.41200645159988,AVG2
1714,"[('Stavanger', 'Bergen', 'Road', 1)]",Other thermo,2050,13.96961815212292,AVG2
1715,"[('Tromsø', 'Nord-Sverige', 'Sea', 1)]",Dry bulk,2030,3.6750231247724545,AVG2
1716,"[('Tromsø', 'Nord-Sverige', 'Sea', 1)]",Fish,2030,0.05580391433517199,AVG2
1717,"[('Tromsø', 'Nord-Sverige', 'Sea', 1)]",General cargo,2030,0.003783172242889271,AVG2
1718,"[('Tromsø', 'Nord-Sverige', 'Sea', 1)]",Industrial goods,2030,0.03448213981756772,AVG2
1719,"[('Tromsø', 'Nord-Sverige', 'Sea', 1)]",Wet bulk,2030,0.0593595909811429,AVG2
1720,"[('Tromsø', 'Nord-Sverige', 'Sea', 1)]",Dry bulk,2040,3.6754456524516854,AVG2
1721,"[('Tromsø', 'Nord-Sverige', 'Sea', 1)]",Fish,2040,0.06718231646061283,AVG2
1722,"[('Tromsø', 'Nord-Sverige', 'Sea', 1)]",General cargo,2040,0.0043325065026336585,AVG2
1723,"[('Tromsø', 'Nord-Sverige', 'Sea', 1)]",Industrial goods,2040,0.04046892122646202,AVG2
1724,"[('Tromsø', 'Nord-Sverige', 'Sea', 1)]",Wet bulk,2040,0.0342215704468153,AVG2
1725,"[('Tromsø', 'Nord-Sverige', 'Sea', 1)]",Dry bulk,2050,3.794800889736484,AVG2
1726,"[('Tromsø', 'Nord-Sverige', 'Sea', 1)]",Fish,2050,0.0833155662707613,AVG2
1727,"[('Tromsø', 'Nord-Sverige', 'Sea', 1)]",General cargo,2050,0.0051685510533189824,AVG2
1728,"[('Tromsø', 'Nord-Sverige', 'Sea', 1)]",Industrial goods,2050,0.04904597824802348,AVG2
1729,"[('Tromsø', 'Nord-Sverige', 'Sea', 1)]",Wet bulk,2050,0.0217063702378995,AVG2
1730,"[('Nord-Sverige', 'Tromsø', 'Sea', 1)]",Dry bulk,2030,0.25674200574044653,AVG2
1731,"[('Nord-Sverige', 'Tromsø', 'Sea', 1)]",General cargo,2030,0.28101349611471976,AVG2
1732,"[('Nord-Sverige', 'Tromsø', 'Sea', 1)]",Industrial goods,2030,0.08308717054707072,AVG2
1733,"[('Nord-Sverige', 'Tromsø', 'Sea', 1)]",Timber,2030,0.22007164894575604,AVG2
1734,"[('Nord-Sverige', 'Tromsø', 'Sea', 1)]",Wet bulk,2030,0.0034902015087486605,AVG2
1735,"[('Nord-Sverige', 'Tromsø', 'Sea', 1)]",Dry bulk,2040,0.31898886935867266,AVG2
1736,"[('Nord-Sverige', 'Tromsø', 'Sea', 1)]",General cargo,2040,0.2827782879268077,AVG2
1737,"[('Nord-Sverige', 'Tromsø', 'Sea', 1)]",Industrial goods,2040,0.09914441602443176,AVG2
1738,"[('Nord-Sverige', 'Tromsø', 'Sea', 1)]",Timber,2040,0.21293635046785253,AVG2
1739,"[('Nord-Sverige', 'Tromsø', 'Sea', 1)]",Wet bulk,2040,0.00390111352437221,AVG2
1740,"[('Nord-Sverige', 'Tromsø', 'Sea', 1)]",Dry bulk,2050,0.3855026595802689,AVG2
1741,"[('Nord-Sverige', 'Tromsø', 'Sea', 1)]",General cargo,2050,0.3012707944555757,AVG2
1742,"[('Nord-Sverige', 'Tromsø', 'Sea', 1)]",Industrial goods,2050,0.10946230199671463,AVG2
1743,"[('Nord-Sverige', 'Tromsø', 'Sea', 1)]",Timber,2050,0.1757482573409019,AVG2
1744,"[('Nord-Sverige', 'Tromsø', 'Sea', 1)]",Wet bulk,2050,0.0041812610099070495,AVG2
1745,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Dry bulk,2020,153.14873611911418,AVG2
1746,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Fish,2020,0.0094243146235837,AVG2
1747,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",General cargo,2020,42.297879675578585,AVG2
1748,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Industrial goods,2020,3.0556837830824253,AVG2
1749,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Timber,2020,0.01039837775314619,AVG2
1750,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Wet bulk,2020,38.91323101549631,AVG2
1751,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Dry bulk,2025,148.27268048821097,AVG2
1752,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Fish,2025,0.0107889856192819,AVG2
1753,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",General cargo,2025,38.95280562032305,AVG2
1754,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Industrial goods,2025,2.824633001782944,AVG2
1755,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Timber,2025,0.011734604211282461,AVG2
1756,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Wet bulk,2025,29.500133875002582,AVG2
1757,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Dry bulk,2030,143.5862221189292,AVG2
1758,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Fish,2030,0.012351265353746,AVG2
1759,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",General cargo,2030,35.872272495274096,AVG2
1760,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Industrial goods,2030,2.6110530434101342,AVG2
1761,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Timber,2030,0.013242627757073279,AVG2
1762,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Wet bulk,2030,22.42274031177869,AVG2
1763,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Dry bulk,2040,81.91785593086574,AVG2
1764,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Fish,2040,0.0147777717920182,AVG2
1765,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",General cargo,2040,24.012336218980774,AVG2
1766,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Industrial goods,2040,1.5647520012131404,AVG2
1767,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Timber,2040,0.013854547655440188,AVG2
1768,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Wet bulk,2040,10.180607144091756,AVG2
1769,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Dry bulk,2050,55.296142289625024,AVG2
1770,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Fish,2050,0.017252457958349503,AVG2
1771,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",General cargo,2050,16.736086106321522,AVG2
1772,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Industrial goods,2050,1.059740063244548,AVG2
1773,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Timber,2050,0.01549250324904737,AVG2
1774,"[('Bergen', 'Kontinentalsokkelen', 'Sea', 1)]",Wet bulk,2050,5.1201875715437835,AVG2
1775,"[('Kontinentalsokkelen', 'Bergen', 'Sea', 1)]",General cargo,2020,0.3352375136931724,AVG2
1776,"[('Kontinentalsokkelen', 'Bergen', 'Sea', 1)]",Wet bulk,2020,640.545755261993,AVG2
1777,"[('Kontinentalsokkelen', 'Bergen', 'Sea', 1)]",General cargo,2025,0.3027238950202742,AVG2
1778,"[('Kontinentalsokkelen', 'Bergen', 'Sea', 1)]",Wet bulk,2025,564.9181360261845,AVG2
1779,"[('Kontinentalsokkelen', 'Bergen', 'Sea', 1)]",General cargo,2030,0.2734876369232779,AVG2
1780,"[('Kontinentalsokkelen', 'Bergen', 'Sea', 1)]",Wet bulk,2030,498.22238251539346,AVG2
1781,"[('Kontinentalsokkelen', 'Bergen', 'Sea', 1)]",General cargo,2040,0.17573804745473443,AVG2
1782,"[('Kontinentalsokkelen', 'Bergen', 'Sea', 1)]",Wet bulk,2040,262.74869210072666,AVG2
1783,"[('Kontinentalsokkelen', 'Bergen', 'Sea', 1)]",General cargo,2050,0.12346424162751143,AVG2
1784,"[('Kontinentalsokkelen', 'Bergen', 'Sea', 1)]",Wet bulk,2050,197.9808775600589,AVG2
1785,"[('Stavanger', 'Europa', 'Sea', 1)]",Dry bulk,2020,852.6526099143265,AVG2
1786,"[('Stavanger', 'Europa', 'Sea', 1)]",Fish,2020,6.903441769299858,AVG2
1787,"[('Stavanger', 'Europa', 'Sea', 1)]",Industrial goods,2020,72.87254066704593,AVG2
1788,"[('Stavanger', 'Europa', 'Sea', 1)]",Other thermo,2020,0.3638844054708037,AVG2
1789,"[('Stavanger', 'Europa', 'Sea', 1)]",Wet bulk,2020,653.9332625845427,AVG2
1790,"[('Stavanger', 'Europa', 'Sea', 1)]",Dry bulk,2025,1110.5291244237126,AVG2
1791,"[('Stavanger', 'Europa', 'Sea', 1)]",Fish,2025,8.15093715523179,AVG2
1792,"[('Stavanger', 'Europa', 'Sea', 1)]",Industrial goods,2025,86.3624232963144,AVG2
1793,"[('Stavanger', 'Europa', 'Sea', 1)]",Other thermo,2025,0.4285048689766759,AVG2
1794,"[('Stavanger', 'Europa', 'Sea', 1)]",Wet bulk,2025,626.3724720491375,AVG2
1795,"[('Stavanger', 'Europa', 'Sea', 1)]",Dry bulk,2030,1219.3404437484637,AVG2
1796,"[('Stavanger', 'Europa', 'Sea', 1)]",Fish,2030,9.62387172474992,AVG2
1797,"[('Stavanger', 'Europa', 'Sea', 1)]",General cargo,2030,1.1841915712654774,AVG2
1798,"[('Stavanger', 'Europa', 'Sea', 1)]",Industrial goods,2030,102.38155251523338,AVG2
1799,"[('Stavanger', 'Europa', 'Sea', 1)]",Other thermo,2030,0.5046038850923971,AVG2
1800,"[('Stavanger', 'Europa', 'Sea', 1)]",Timber,2030,9.758195643369344,AVG2
1801,"[('Stavanger', 'Europa', 'Sea', 1)]",Wet bulk,2030,602.0257652728048,AVG2
1802,"[('Stavanger', 'Europa', 'Sea', 1)]",Dry bulk,2040,1245.8199078727248,AVG2
1803,"[('Stavanger', 'Europa', 'Sea', 1)]",Fish,2040,11.688458051740268,AVG2
1804,"[('Stavanger', 'Europa', 'Sea', 1)]",General cargo,2040,1.4440281351297999,AVG2
1805,"[('Stavanger', 'Europa', 'Sea', 1)]",Industrial goods,2040,124.75467828472503,AVG2
1806,"[('Stavanger', 'Europa', 'Sea', 1)]",Other thermo,2040,0.61017785580452,AVG2
1807,"[('Stavanger', 'Europa', 'Sea', 1)]",Timber,2040,11.851430730603019,AVG2
1808,"[('Stavanger', 'Europa', 'Sea', 1)]",Wet bulk,2040,432.8806598770826,AVG2
1809,"[('Stavanger', 'Europa', 'Sea', 1)]",Dry bulk,2050,1310.1423838052863,AVG2
1810,"[('Stavanger', 'Europa', 'Sea', 1)]",Fish,2050,14.602453768218524,AVG2
1811,"[('Stavanger', 'Europa', 'Sea', 1)]",General cargo,2050,1.8138675198471719,AVG2
1812,"[('Stavanger', 'Europa', 'Sea', 1)]",Industrial goods,2050,156.39825089135167,AVG2
1813,"[('Stavanger', 'Europa', 'Sea', 1)]",Other thermo,2050,0.7599113558718412,AVG2
1814,"[('Stavanger', 'Europa', 'Sea', 1)]",Timber,2050,14.820765937141186,AVG2
1815,"[('Stavanger', 'Europa', 'Sea', 1)]",Wet bulk,2050,361.05880234713993,AVG2
1816,"[('Europa', 'Stavanger', 'Sea', 1)]",Dry bulk,2020,63.68059688317274,AVG2
1817,"[('Europa', 'Stavanger', 'Sea', 1)]",Fish,2020,4.314570796022289,AVG2
1818,"[('Europa', 'Stavanger', 'Sea', 1)]",Industrial goods,2020,64.60120721670776,AVG2
1819,"[('Europa', 'Stavanger', 'Sea', 1)]",Other thermo,2020,6.302832923041261,AVG2
1820,"[('Europa', 'Stavanger', 'Sea', 1)]",Wet bulk,2020,82.79248037184686,AVG2
1821,"[('Europa', 'Stavanger', 'Sea', 1)]",Dry bulk,2025,70.18977205460534,AVG2
1822,"[('Europa', 'Stavanger', 'Sea', 1)]",Fish,2025,4.439051546579464,AVG2
1823,"[('Europa', 'Stavanger', 'Sea', 1)]",Industrial goods,2025,72.90391399496113,AVG2
1824,"[('Europa', 'Stavanger', 'Sea', 1)]",Other thermo,2025,7.285882381221793,AVG2
1825,"[('Europa', 'Stavanger', 'Sea', 1)]",Wet bulk,2025,82.68561482235316,AVG2
1826,"[('Europa', 'Stavanger', 'Sea', 1)]",Dry bulk,2030,77.53122931500984,AVG2
1827,"[('Europa', 'Stavanger', 'Sea', 1)]",Fish,2030,4.567727692580902,AVG2
1828,"[('Europa', 'Stavanger', 'Sea', 1)]",General cargo,2030,36.50074494293246,AVG2
1829,"[('Europa', 'Stavanger', 'Sea', 1)]",Industrial goods,2030,82.41461819661879,AVG2
1830,"[('Europa', 'Stavanger', 'Sea', 1)]",Other thermo,2030,8.424923132570148,AVG2
1831,"[('Europa', 'Stavanger', 'Sea', 1)]",Timber,2030,0.170028969572503,AVG2
1832,"[('Europa', 'Stavanger', 'Sea', 1)]",Wet bulk,2030,83.51268849244079,AVG2
1833,"[('Europa', 'Stavanger', 'Sea', 1)]",Dry bulk,2040,82.76818970766774,AVG2
1834,"[('Europa', 'Stavanger', 'Sea', 1)]",Fish,2040,4.521460344671639,AVG2
1835,"[('Europa', 'Stavanger', 'Sea', 1)]",General cargo,2040,41.97742182719269,AVG2
1836,"[('Europa', 'Stavanger', 'Sea', 1)]",Industrial goods,2040,89.51503474201982,AVG2
1837,"[('Europa', 'Stavanger', 'Sea', 1)]",Other thermo,2040,9.832807512685948,AVG2
1838,"[('Europa', 'Stavanger', 'Sea', 1)]",Timber,2040,0.13214792888127366,AVG2
1839,"[('Europa', 'Stavanger', 'Sea', 1)]",Wet bulk,2040,74.73910398702768,AVG2
1840,"[('Europa', 'Stavanger', 'Sea', 1)]",Dry bulk,2050,86.7745626749405,AVG2
1841,"[('Europa', 'Stavanger', 'Sea', 1)]",Fish,2050,4.17052049705006,AVG2
1842,"[('Europa', 'Stavanger', 'Sea', 1)]",General cargo,2050,46.76202551141714,AVG2
1843,"[('Europa', 'Stavanger', 'Sea', 1)]",Industrial goods,2050,99.13861965184972,AVG2
1844,"[('Europa', 'Stavanger', 'Sea', 1)]",Other thermo,2050,11.046350615180812,AVG2
1845,"[('Europa', 'Stavanger', 'Sea', 1)]",Timber,2050,0.11517092866700541,AVG2
1846,"[('Europa', 'Stavanger', 'Sea', 1)]",Wet bulk,2050,72.66928866185899,AVG2
1847,"[('Trondheim', 'Nord-Sverige', 'Rail', 1)]",Dry bulk,2020,8.178504175244402,AVG2
1848,"[('Trondheim', 'Nord-Sverige', 'Rail', 1)]",Dry bulk,2025,9.62540771675603,AVG2
1849,"[('Trondheim', 'Nord-Sverige', 'Rail', 1)]",Fish,2025,0.0023776750245778897,AVG2
1850,"[('Trondheim', 'Nord-Sverige', 'Rail', 1)]",General cargo,2025,0.0036553591854291737,AVG2
1851,"[('Trondheim', 'Nord-Sverige', 'Rail', 1)]",Industrial goods,2025,0.001008005858911486,AVG2
1852,"[('Trondheim', 'Nord-Sverige', 'Rail', 1)]",Dry bulk,2030,11.332697696349305,AVG2
1853,"[('Trondheim', 'Nord-Sverige', 'Rail', 1)]",Fish,2030,0.00275434259750447,AVG2
1854,"[('Trondheim', 'Nord-Sverige', 'Rail', 1)]",General cargo,2030,0.004257541778113221,AVG2
1855,"[('Trondheim', 'Nord-Sverige', 'Rail', 1)]",Industrial goods,2030,0.0011817415192640149,AVG2
1856,"[('Trondheim', 'Nord-Sverige', 'Rail', 1)]",Dry bulk,2040,13.672449998238799,AVG2
1857,"[('Trondheim', 'Nord-Sverige', 'Rail', 1)]",Dry bulk,2050,16.989723153761847,AVG2
1858,"[('Nord-Sverige', 'Trondheim', 'Rail', 1)]",Dry bulk,2020,0.00131537106183453,AVG2
1859,"[('Nord-Sverige', 'Trondheim', 'Rail', 1)]",Dry bulk,2025,0.0014953044244200402,AVG2
1860,"[('Nord-Sverige', 'Trondheim', 'Rail', 1)]",General cargo,2025,0.000281906590073688,AVG2
1861,"[('Nord-Sverige', 'Trondheim', 'Rail', 1)]",Industrial goods,2025,0.029073996570290337,AVG2
1862,"[('Nord-Sverige', 'Trondheim', 'Rail', 1)]",Other thermo,2025,0.000251064245471242,AVG2
1863,"[('Nord-Sverige', 'Trondheim', 'Rail', 1)]",Dry bulk,2030,0.00169985138533589,AVG2
1864,"[('Nord-Sverige', 'Trondheim', 'Rail', 1)]",General cargo,2030,0.000324695516904148,AVG2
1865,"[('Nord-Sverige', 'Trondheim', 'Rail', 1)]",Industrial goods,2030,0.03452259476327009,AVG2
1866,"[('Nord-Sverige', 'Trondheim', 'Rail', 1)]",Other thermo,2030,0.00029660652390635096,AVG2
1867,"[('Nord-Sverige', 'Trondheim', 'Rail', 1)]",Dry bulk,2040,0.00188312040255669,AVG2
1868,"[('Nord-Sverige', 'Trondheim', 'Rail', 1)]",Dry bulk,2050,0.00193077481516032,AVG2
1869,"[('Oslo', 'Ålesund', 'Sea', 1)]",Dry bulk,2020,3.585492238801866,AVG2
1870,"[('Oslo', 'Ålesund', 'Sea', 1)]",Fish,2020,1.567397222417922,AVG2
1871,"[('Oslo', 'Ålesund', 'Sea', 1)]",General cargo,2020,59.31811750653021,AVG2
1872,"[('Oslo', 'Ålesund', 'Sea', 1)]",Industrial goods,2020,68.38709291124296,AVG2
1873,"[('Oslo', 'Ålesund', 'Sea', 1)]",Other thermo,2020,9.489483731311463,AVG2
1874,"[('Oslo', 'Ålesund', 'Sea', 1)]",Wet bulk,2020,9.669092398707292,AVG2
1875,"[('Oslo', 'Ålesund', 'Sea', 1)]",Dry bulk,2025,4.078920615722632,AVG2
1876,"[('Oslo', 'Ålesund', 'Sea', 1)]",Fish,2025,1.6961729397805054,AVG2
1877,"[('Oslo', 'Ålesund', 'Sea', 1)]",General cargo,2025,68.83994732915048,AVG2
1878,"[('Oslo', 'Ålesund', 'Sea', 1)]",Industrial goods,2025,80.42747691711952,AVG2
1879,"[('Oslo', 'Ålesund', 'Sea', 1)]",Other thermo,2025,9.77484408405196,AVG2
1880,"[('Oslo', 'Ålesund', 'Sea', 1)]",Wet bulk,2025,11.103105314792343,AVG2
1881,"[('Oslo', 'Ålesund', 'Sea', 1)]",Dry bulk,2030,4.673583452686232,AVG2
1882,"[('Oslo', 'Ålesund', 'Sea', 1)]",Fish,2030,1.849619968985736,AVG2
1883,"[('Oslo', 'Ålesund', 'Sea', 1)]",General cargo,2030,80.00630908510499,AVG2
1884,"[('Oslo', 'Ålesund', 'Sea', 1)]",Industrial goods,2030,94.75103314872192,AVG2
1885,"[('Oslo', 'Ålesund', 'Sea', 1)]",Other thermo,2030,10.116108191495407,AVG2
1886,"[('Oslo', 'Ålesund', 'Sea', 1)]",Wet bulk,2030,12.795783376070503,AVG2
1887,"[('Oslo', 'Ålesund', 'Sea', 1)]",Dry bulk,2040,4.849412388742722,AVG2
1888,"[('Oslo', 'Ålesund', 'Sea', 1)]",General cargo,2040,92.53159841063756,AVG2
1889,"[('Oslo', 'Ålesund', 'Sea', 1)]",Industrial goods,2040,102.44241346232461,AVG2
1890,"[('Oslo', 'Ålesund', 'Sea', 1)]",Other thermo,2040,4.3605798834155305,AVG2
1891,"[('Oslo', 'Ålesund', 'Sea', 1)]",Wet bulk,2040,13.769881939806869,AVG2
1892,"[('Oslo', 'Ålesund', 'Sea', 1)]",Dry bulk,2050,5.188146016214615,AVG2
1893,"[('Oslo', 'Ålesund', 'Sea', 1)]",General cargo,2050,108.42794729005429,AVG2
1894,"[('Oslo', 'Ålesund', 'Sea', 1)]",Industrial goods,2050,115.02499458734803,AVG2
1895,"[('Oslo', 'Ålesund', 'Sea', 1)]",Other thermo,2050,10.46356911922647,AVG2
1896,"[('Oslo', 'Ålesund', 'Sea', 1)]",Wet bulk,2050,15.74348281601686,AVG2
1897,"[('Ålesund', 'Oslo', 'Sea', 1)]",Dry bulk,2020,9.990341330034953,AVG2
1898,"[('Ålesund', 'Oslo', 'Sea', 1)]",Fish,2020,8.227430149809374,AVG2
1899,"[('Ålesund', 'Oslo', 'Sea', 1)]",General cargo,2020,14.53198534853436,AVG2
1900,"[('Ålesund', 'Oslo', 'Sea', 1)]",Industrial goods,2020,11.812594430754611,AVG2
1901,"[('Ålesund', 'Oslo', 'Sea', 1)]",Other thermo,2020,1.152993906525303,AVG2
1902,"[('Ålesund', 'Oslo', 'Sea', 1)]",Wet bulk,2020,5.542393358955757,AVG2
1903,"[('Ålesund', 'Oslo', 'Sea', 1)]",Dry bulk,2025,12.06378055654998,AVG2
1904,"[('Ålesund', 'Oslo', 'Sea', 1)]",Fish,2025,9.909076090884803,AVG2
1905,"[('Ålesund', 'Oslo', 'Sea', 1)]",General cargo,2025,17.182220379508852,AVG2
1906,"[('Ålesund', 'Oslo', 'Sea', 1)]",Industrial goods,2025,13.951145215142189,AVG2
1907,"[('Ålesund', 'Oslo', 'Sea', 1)]",Other thermo,2025,1.3580664064565109,AVG2
