50	301	PC	62.5192043557907
50	502	PC	904.931071471343
50	529	PC	215.9995420331
50	1034	PC	370.481970665248
50	1804	PC	49.7693226966914
51	624	PC	179.612977190239
51	1805	PC	245.945158026557
51	1833	PC	133822.484375809
51	1901	PC	2007.85971321303
52	226	PC	275.153299075142
52	301	PC	54.2129915486302
52	1277	PC	994.01687549462
52	1416	PC	17.6919485466288
52	1563	PC	152.02444922825
52	1804	PC	309.063972136581
54	219	PC	3.37898455332961
54	301	PC	22.9736264891064
54	502	PC	9.54852144792791
54	1543	PC	65.2249581123961
56	214	PC	1.43835417133063
56	221	PC	34.4722906877671
56	301	PC	101.07316342227
56	529	PC	95.5144432328817
56	709	PC	2577.74369438456
56	1804	PC	79.8903004069366
57	226	PC	21.5264929646104
57	529	PC	21.2947323287786
57	805	PC	4638.15385962663
58	106	PC	2723.24780859389
58	214	PC	.863229122402493
58	226	PC	20.8030975798526
58	301	PC	2814.9539340871
58	502	PC	188.889834396831
58	716	PC	299.754859204607
58	807	PC	152.93776327076
58	819	PC	1856.23169069177
58	1014	PC	24.5024795791239
58	1034	PC	6.84385222233824
58	1120	PC	1.08349291283303
58	1130	PC	656.351629425557
58	1271	PC	31.0937658622788
58	1277	PC	1087.30265943082
58	1401	PC	31.2424546921975
58	1563	PC	905.712966710136
58	1663	PC	1.10349187755153
58	1804	PC	4557.4187497423
58	2004	PC	4.92992924315541
59	214	PC	5.98519966172669
59	301	PC	769.679447308887
59	402	PC	36.4059625352009
59	529	PC	18.187447781358
59	716	PC	30.8724814050195
59	807	PC	2421.78640170177
59	1034	PC	21.2612083133963
59	1149	PC	61.2355657944041
59	1543	PC	1673.00881234984
59	1563	PC	9541.56451846192
60	301	PC	747.524299829473
60	1228	PC	38699.1471953786
61	502	PC	24.7428000205434
62	605	PC	.750367027574257
62	1034	PC	4.34773226219094
62	1543	PC	66.474913755665
101	101	PC	1395.66646008806
101	105	PC	8279.73011581421
101	106	PC	6.77643259300628
101	219	PC	1.0453725593911
101	231	PC	1.70620049889823
101	305	PC	31.1097082850668
101	306	PC	2.2818337527262
101	402	PC	1.29825052046871
101	412	PC	.794907490389144
101	602	PC	.845819781334082
101	624	PC	.604816202168189
101	704	PC	.628535300456849
101	706	PC	.609728266367502
101	711	PC	1.15659362245085
101	716	PC	76.3335724645106
101	716	WC	208.723816960233
101	805	PC	1.07223101508345
101	806	PC	1.61019330876458
101	807	PC	.571557013987612
101	906	PC	1.29548080384821
101	1014	PC	2.83511976032467
101	1074	PC	2.60493307755008
